datetime,content
[datetime]: 2025-04-25 23:30:27,[content]: 欧洲STOXX 600指数初步收涨0.32%，报520.29点，本周（四个交易日）累计上涨大约2.70%。欧元区STOXX 50指数初步收涨0.75%，报5153.31点，本周累涨约4.40%。富时泛欧绩优300指数初步收涨0.36%，报2066.80点。
[datetime]: 2025-04-25 23:30:27,[content]: 欧洲STOXX 600指数初步收涨0.32%，报520.29点，本周（四个交易日）累计上涨大约2.70%。欧元区STOXX 50指数初步收涨0.75%，报5153.31点，本周累涨约4.40%。富时泛欧绩优300指数初步收涨0.36%，报2066.80点。
[datetime]: 2025-04-25 23:29:47,[content]: 市场消息：美国国务卿鲁比奥用前参议院助理取代了国务院负责欧洲事务的高级官员。
[datetime]: 2025-04-25 23:29:47,[content]: 市场消息：美国国务卿鲁比奥用前参议院助理取代了国务院负责欧洲事务的高级官员。
[datetime]: 2025-04-25 23:28:53,[content]: 【芯源微：2024年净利润2.03亿元，同比下降19.08%】 芯源微公告，2024年营业收入17.54亿元，同比增长2.13%；归属于上市公司股东的净利润2.03亿元，同比下降19.08%；基本每股收益1.01元／股，同比下降44.51%。公司拟向全体股东每10股派发现金红利1.1元（含税），合计拟派发现金红利2211.4万元（含税）。
[datetime]: 2025-04-25 23:28:03,[content]: 【美国能源部长安抚油企高管 称贸易动荡只是暂时现象】 美国能源部长克里斯·赖特在访问俄克拉荷马州期间试图安抚石油公司，称总统唐纳德·特朗普的贸易战带来的动荡可能转瞬即逝，并且政府完全支持增加原油产量。“你们所看到的关于关税的不确定性——这是短期问题，”赖特在俄克拉荷马城一场能源会议期间接受采访时表示。他随后补充道：“我们在尽一切努力鼓励生产。”
[datetime]: 2025-04-25 23:28:03,[content]: 【美国能源部长安抚油企高管 称贸易动荡只是暂时现象】 美国能源部长克里斯·赖特在访问俄克拉荷马州期间试图安抚石油公司，称总统唐纳德·特朗普的贸易战带来的动荡可能转瞬即逝，并且政府完全支持增加原油产量。“你们所看到的关于关税的不确定性——这是短期问题，”赖特在俄克拉荷马城一场能源会议期间接受采访时表示。他随后补充道：“我们在尽一切努力鼓励生产。”
[datetime]: 2025-04-25 23:27:42,[content]:  瑞银将Alphabet目标价从173.00美元上调至186.00美元。
[datetime]: 2025-04-25 23:27:42,[content]:  瑞银将Alphabet目标价从173.00美元上调至186.00美元。
[datetime]: 2025-04-25 23:27:19,[content]: 意大利财政部长：美国对国家利益有着强硬的诠释，我羡慕他们。
[datetime]: 2025-04-25 23:27:19,[content]: 意大利财政部长：美国对国家利益有着强硬的诠释，我羡慕他们。
[datetime]: 2025-04-25 23:27:03,[content]: 【英国天然气期货本周跌约10%，荷兰天然气跌超8%】 本周（四个交易日），ICE英国天然气期货累计下跌超过9.90%，周五（4月25日）欧市尾盘报77.430便士/千卡。TTF基准荷兰天然气期货累跌8.50%，报32.550欧元/兆瓦时。ICE欧盟碳排放交易许可（期货价格）累涨0.70%，报65.58欧元/吨。
[datetime]: 2025-04-25 23:27:03,[content]: 【英国天然气期货本周跌约10%，荷兰天然气跌超8%】 本周（四个交易日），ICE英国天然气期货累计下跌超过9.90%，周五（4月25日）欧市尾盘报77.430便士/千卡。TTF基准荷兰天然气期货累跌8.50%，报32.550欧元/兆瓦时。ICE欧盟碳排放交易许可（期货价格）累涨0.70%，报65.58欧元/吨。
[datetime]: 2025-04-25 23:25:35,[content]: 美元兑日元USD/JPY突破144，日内涨0.97%。
[datetime]: 2025-04-25 23:25:31,[content]: 市场消息：土耳其央行在美国投资者会议上宣传强势里拉。
[datetime]: 2025-04-25 23:25:26,[content]: 市场消息：美国恢复部分学生签证登记。
[datetime]: 2025-04-25 23:25:13,[content]:                                     【大参林：一季度归母净利润4.6亿元，同比增长15.45%】 大参林4月25日晚间公告，2025年第一季度实现营业收入69.56亿元，同比增长3.02%；归属于上市公司股东的净利润4.6亿元，同比增长15.45%；基本每股收益0.40元。
[datetime]: 2025-04-25 23:25:10,[content]:  摩根大通将英特尔的目标价从23美元下调至20美元，维持“减持”评级。
[datetime]: 2025-04-25 23:25:10,[content]:  摩根大通将英特尔的目标价从23美元下调至20美元，维持“减持”评级。
[datetime]: 2025-04-25 23:25:10,[content]:  摩根大通将英特尔的目标价从23美元下调至20美元，维持“减持”评级。
[datetime]: 2025-04-25 23:22:37,[content]: 【芒果超媒：一季度净利润3.79亿元 同比下降19.80%】芒果超媒(300413.SZ)公告称，2025年第一季度营业收入为29.00亿元，同比下降12.76%；归属于上市公司股东的净利润为3.79亿元，同比下降19.80%。营业收入下降主要是传统电视购物业务板块收缩；净利润下降主要是公司加大了在头部影视剧内容、生态布局及技术应用等方面的投入。
[datetime]: 2025-04-25 23:21:35,[content]: 【FBI逮捕美国法官，理由是“妨碍移民执法行动”】美国联邦调查局（FBI）局长帕特尔周五表示，联邦特工以妨碍公务罪为由逮捕了一名威斯康星州法官。帕特尔在社交媒体上发布了一条消息，后来又删掉。帕特尔在帖子中说，有证据表明，该法官“上周妨碍了一次移民逮捕行动”。报道称，美国法警证实特朗普政府逮捕了现任法官。
[datetime]: 2025-04-25 23:21:10,[content]: 【四会富仕2025年一季度净利润同比减少38.08% 已连续8个季度下滑】4月25日，四会富仕发布2025年一季度报告。报告期内，公司实现营业收入4.06亿元，同比增长26.23%；实现归母净利润0.29亿元，同比减少38.08%。值得一提的是，这已经是四会富仕连续第8个季度净利润同比下滑。
[datetime]: 2025-04-25 23:19:51,[content]: 【法国官员：欧美关税谈判“距离达成协议还很远”】法国经济与财政部长埃里克·隆巴尔24日表示，欧盟和美国在关税问题上“距离达成协议还很远”。 据法国《费加罗报》报道，隆巴尔本周参加国际货币基金组织和世界银行春季会议期间，在一场记者会上作上述表示。 隆巴尔说，已与美国商务部长霍华德·卢特尼克、美国财政部长斯科特·贝森特等官员举行会见，“感觉到对话者都希望尽快取得进展”，但“这些谈判将有起伏”。 隆巴尔称，在其与卢特尼克会晤期间，已经启动一些“项目”以消除欧美之间的贸易障碍，双方正在努力摆脱“有些受阻的局面”。（新华社）
[datetime]: 2025-04-25 23:19:51,[content]: 【法国官员：欧美关税谈判“距离达成协议还很远”】法国经济与财政部长埃里克·隆巴尔24日表示，欧盟和美国在关税问题上“距离达成协议还很远”。 据法国《费加罗报》报道，隆巴尔本周参加国际货币基金组织和世界银行春季会议期间，在一场记者会上作上述表示。 隆巴尔说，已与美国商务部长霍华德·卢特尼克、美国财政部长斯科特·贝森特等官员举行会见，“感觉到对话者都希望尽快取得进展”，但“这些谈判将有起伏”。 隆巴尔称，在其与卢特尼克会晤期间，已经启动一些“项目”以消除欧美之间的贸易障碍，双方正在努力摆脱“有些受阻的局面”。（新华社）
[datetime]: 2025-04-25 23:19:25,[content]:  【芒果超媒：2024年归母净利润13.64亿元，同比下降61.63%】 芒果超媒4月25日晚间公告，2024年实现营业收入140.8亿元，同比下降3.75%；归属于上市公司股东的净利润13.64亿元，同比下降61.63%；基本每股收益0.73元。公司拟向全体股东每10股派发现金红利2.2元（含税）。
[datetime]: 2025-04-25 23:16:29,[content]: 俄罗斯石油公司（Rosneft）：董事会建议每股派息14.68卢布。
[datetime]: 2025-04-25 23:16:29,[content]: 俄罗斯石油公司（Rosneft）：董事会建议每股派息14.68卢布。
[datetime]: 2025-04-25 23:14:50,[content]: 【俄总统助理：普京与美特使讨论了恢复俄乌直接谈判的可能性】当地时间4月25日，俄罗斯总统助理乌沙科夫透露，俄罗斯总统普京与美国中东问题特使威特科夫的会晤持续了3个小时，富有建设性。他称，会晤讨论了恢复俄乌直接谈判的可能性。乌沙科夫还表示，会晤不只使俄美两国在乌克兰问题的立场上更接近，在其他问题的立场上也更加接近。乌沙科夫说，两国将在各个层面展开富有成效的对话。（央视新闻）
[datetime]: 2025-04-25 23:14:27,[content]: 【贝肯能源：筹划控制权变更 股票4月28日停牌】贝肯能源(002828.SZ)公告称，公司控股股东陈平贵正在筹划控制权变更相关事宜，交易对手方是自然人，涉及股权变动比例为19%-23%，交易对手方不涉及有权部门的事前审批。为保证公平信息披露，维护投资者利益，避免公司股价异常波动，公司股票自2025年4月28日开市起停牌，预计停牌时间不超过2个交易日。本次交易事项能否最终实施完成及实施结果尚存在不确定性。
[datetime]: 2025-04-25 23:14:22,[content]: 据统计：美国四月工人罢工5000人。
[datetime]: 2025-04-25 23:13:34,[content]: 土耳其主要股指收盘下跌0.6%，周涨幅1.2%。
[datetime]: 2025-04-25 23:13:34,[content]: 土耳其主要股指收盘下跌0.6%，周涨幅1.2%。
[datetime]: 2025-04-25 23:13:02,[content]: 【游族网络：2024年净亏损3.86亿元】 游族网络公告，2024年营业收入14.34亿元，同比下降11.75%。归属于上市公司股东的净亏损3.86亿元，去年同期净利润9136.52万元。公司计划不派发现金红利，不送红股，不以公积金转增股本。
[datetime]: 2025-04-25 23:12:51,[content]: 【深交所：终止对渡远户外首次公开发行股票并在创业板上市审核的决定】 深交所公告，终止对渡远户外首次公开发行股票并在创业板上市审核的决定。
[datetime]: 2025-04-25 23:12:28,[content]: 【万事网联正式推出支付标记化服务】4月25日，在开业即将一周年之际，万事网联信息技术（北京）有限公司（以下简称“万事网联”）正式推出支付标记化服务。支付标记化服务，即应用支付标记化技术（Tokenization），替代银行卡卡号、卡片验证码、支付机构支付账户等敏感信息，并通过设置支付标记的交易次数、交易金额、有效期和支付渠道等约束规则，从源头控制信息泄露和欺诈交易风险。据介绍，通过这项服务，交易全程无须出现银行卡卡号、有效期等关键信息，持卡人可以实现在数字钱包或超级应用上的无卡支付，还可以绑定智能手机、可穿戴设备在线下使用。
