stock_code,trade_date,close,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,stock_name,area,industry,list_date
001218.SZ,20241231,17.23,-0.021,0.001,-0.045,60.208,41.477,97.669,64.506,56.478,55.454,18.15,16.992,15.833,50.475,3.0596,3.0596,1.74,21.4727,1.0421,0.6499,3.8154,13017.826,7446.403,7446.403,224297.142,128301.5237,丽臣实业,湖南,化工原料,20211015
600241.SH,20241231,6.69,-0.186,-0.084,-0.206,20.56,21.358,18.966,33.855,37.414,43.821,8.353,7.399,6.445,-78.607,0.8922,1.737,0.7,56.2445,1.6883,4.4937,,29430.2115,29430.2115,15116.8642,196888.1149,196888.1149,时代万恒,辽宁,电气设备,20001128
002136.SZ,20241231,9.75,-0.167,-0.036,-0.261,10.974,19.011,-5.101,26.729,34.81,43.117,11.476,10.64,9.804,-140.345,1.3046,1.9306,0.88,137.5551,1.7416,1.1223,1.0256,21502.0,21435.766,14484.3111,209644.5,208998.7185,安纳达,安徽,化工原料,20070530
601158.SH,20241231,4.9,-0.012,0.0,-0.025,18.194,21.457,11.668,37.402,43.166,47.944,5.091,4.986,4.88,-83.255,0.2176,1.9026,1.28,62.8815,1.384,3.5753,3.449,480000.0,480000.0,54903.9311,2352000.0,2352000.0,重庆水务,重庆,水务,20100329
001238.SZ,20241231,27.03,0.006,0.065,-0.119,51.257,38.43,76.913,52.487,50.935,52.979,27.944,27.135,26.326,37.17,1.8432,1.8432,0.9,202.4106,2.6708,2.5072,0.259,11000.0,3197.7125,3197.7125,297330.0,86434.1689,浙江正特,浙江,家居用品,20220919
000997.SZ,20241231,19.95,0.054,0.214,-0.321,25.653,26.425,24.109,39.661,45.014,51.35,21.834,20.689,19.544,-63.962,1.5671,2.2418,1.02,20.5046,3.0909,2.783,2.7062,103206.2937,102634.6734,71746.7294,2058965.5593,2047561.7343,新大陆,福建,IT设备,20000807
600261.SH,20241231,3.27,0.009,0.037,-0.055,25.228,29.578,16.528,31.887,41.852,50.144,3.572,3.41,3.248,-84.444,1.2516,2.3463,1.14,19.5194,1.258,1.3546,3.9755,133505.2966,133505.2966,71216.9134,436562.3199,436562.3199,阳光照明,浙江,家用电器,20000720
601456.SH,20241231,13.52,0.334,0.273,0.121,52.586,50.05,57.656,52.842,55.256,55.834,14.275,13.07,11.864,89.312,7.3844,17.4194,1.24,112.4752,2.0847,15.6068,1.0503,283177.3168,238913.3168,101279.7045,3828557.3231,3230108.0431,国联民生,江苏,证券,20200731
001258.SZ,20241231,7.96,0.351,0.251,0.201,58.121,59.306,55.751,58.116,60.722,60.749,8.407,7.272,6.137,72.58,9.9335,17.2685,0.6,111.8255,2.4774,7.3964,1.005,93333.3334,46870.8434,26961.8834,742933.3339,373091.9135,立新能源,新疆,新型电力,20220727
600300.SH,20241231,3.22,0.043,0.091,-0.096,19.202,21.68,14.246,34.814,44.963,51.281,3.859,3.414,2.969,-74.165,2.9332,4.685,0.76,16.1913,1.5758,1.531,2.0186,161714.218,161714.218,101248.2702,520719.782,520719.782,维维股份,江苏,软饮料,20000630
002176.SZ,20241231,7.41,-0.236,-0.171,-0.131,10.71,12.872,6.385,18.989,28.606,40.333,8.88,8.099,7.318,-127.889,1.5025,1.7495,1.19,,3.3876,8.2778,,170632.5581,170601.9116,146514.3583,1264387.2555,1264160.165,江特电机,江西,小金属,20071012
601577.SH,20241231,8.89,0.083,0.064,0.038,72.258,65.859,85.056,58.103,57.637,56.807,8.993,8.754,8.515,154.277,0.8519,1.3103,1.43,4.5806,0.5495,1.4008,4.2745,402155.3754,402068.3625,261416.54,3575161.2873,3574387.7426,长沙银行,湖南,银行,20180926
001278.SZ,20241231,16.25,-0.156,0.133,-0.579,10.383,15.469,0.211,22.271,34.687,44.317,19.793,17.98,16.167,-132.946,3.0361,3.0361,0.72,24.7366,1.5186,0.9064,0.6154,12373.34,5053.4501,5053.4501,201066.775,82118.5641,一彬科技,浙江,汽车配件,20230308
600320.SH,20241231,3.92,-0.036,-0.026,-0.02,31.213,27.968,37.703,37.814,41.084,46.033,4.21,4.04,3.871,-64.919,0.7918,1.4587,1.16,32.6144,1.3579,0.5771,1.2755,526835.3501,332199.7661,180323.2242,2065194.5724,1302223.0831,振华重工,上海,专用机械,20001221
002215.SZ,20241231,11.23,0.413,0.478,-0.13,34.979,45.153,14.631,46.09,54.711,58.695,12.276,11.131,9.985,-17.342,2.5154,3.1193,1.3,25.4749,2.9214,2.2783,1.3454,100519.131,79400.9515,64030.4262,1128829.8411,891672.6853,诺普信,深圳,农药化肥,20080218
002156.SZ,20241231,29.55,0.221,0.146,0.15,62.377,62.986,61.159,43.691,47.758,51.537,31.487,29.81,28.134,49.773,6.9144,9.8996,1.05,57.0823,3.0999,1.9129,0.0406,151759.6912,151742.3272,105983.9779,4484498.875,4483985.7688,通富微电,江苏,半导体,20070816
601965.SH,20241231,17.62,-0.128,-0.047,-0.161,18.738,21.024,14.164,31.365,40.204,46.355,18.991,18.171,17.35,-119.532,0.5516,1.4869,1.4,18.8226,2.5822,3.8996,1.8729,100328.5687,99335.8267,36852.5799,1767789.3805,1750297.2665,中国汽研,重庆,汽车服务,20120611
601118.SH,20241231,5.41,-0.088,-0.049,-0.079,16.708,16.046,18.032,33.133,38.94,44.918,6.128,5.718,5.307,-76.901,0.5814,1.6311,1.04,62.2752,2.496,0.506,0.3863,427942.7797,427942.7797,152541.5773,2315170.4382,2315170.4382,海南橡胶,海南,橡胶,20110107
600201.SH,20241231,6.86,0.024,0.064,-0.079,26.374,28.794,21.535,34.168,43.023,48.253,7.602,7.138,6.673,-87.951,2.2434,2.5777,1.11,46.6191,1.4159,5.693,1.1627,112036.9226,112036.9226,97506.14,768573.289,768573.289,生物股份,内蒙,农业综合,19990115
600685.SH,20241231,23.7,-0.246,-0.224,-0.045,21.686,31.675,1.709,30.399,38.028,42.884,25.095,24.492,23.888,-168.804,1.2088,2.9195,1.17,158.6705,1.805,1.7576,0.097,141350.6378,82143.5181,34009.7481,3350010.1159,1946801.379,中船防务,广东,船舶,19931028
300354.SZ,20241231,34.79,0.095,0.635,-1.081,20.724,24.954,12.264,30.007,40.829,47.24,43.82,38.588,33.355,-119.278,5.486,7.1251,1.27,46.0659,6.5532,11.2766,0.3671,13832.0201,8120.0075,6252.0317,481215.9793,282495.0609,东华测试,江苏,电器仪表,20120920
600063.SH,20241231,4.0,-0.042,-0.005,-0.076,13.663,16.635,7.72,24.919,34.061,45.107,4.564,4.25,3.935,-89.392,0.9578,1.3829,1.24,62.0356,1.0097,1.1207,1.2811,210461.8229,192589.4692,133392.9574,841847.2916,770357.8768,皖维高新,安徽,化纤,19970528
001260.SZ,20241231,15.88,-0.007,0.161,-0.337,18.754,30.824,-5.385,33.001,40.904,47.426,17.919,16.941,15.963,-157.407,5.0167,5.0167,0.34,35.0328,2.2891,3.0334,0.7872,11500.0,3175.0,3175.0,182620.0,50419.0,坤泰股份,山东,汽车配件,20230216
600784.SH,20241231,5.89,-0.06,-0.003,-0.114,25.98,22.595,32.749,33.559,39.013,46.686,6.742,6.244,5.747,-74.645,0.7516,0.9855,0.67,15.0545,1.2784,1.2587,1.0187,67565.2277,56817.7846,43334.9276,397959.1912,334656.7513,鲁银投资,山东,综合类,19961225
000020.SZ,20241231,12.42,-0.417,-0.236,-0.363,19.383,25.353,7.443,22.492,30.515,40.395,15.534,13.942,12.35,-98.303,1.4252,4.1729,0.93,232.2746,9.2266,4.8109,,28316.1227,18116.5391,6187.5497,351686.2439,225007.4156,深华发A,深圳,元器件,19920428
600088.SH,20241231,17.86,0.224,0.518,-0.587,18.08,32.022,-9.803,25.341,39.221,47.162,21.502,19.592,17.681,-201.333,3.7304,8.709,0.9,178.9079,5.1742,6.5397,0.1232,39770.64,39770.64,17035.1996,710303.6304,710303.6304,中视传媒,上海,影视音像,19970616
001301.SZ,20241231,68.55,-0.277,-0.293,0.032,66.61,53.421,92.987,61.356,53.164,53.834,70.25,67.182,64.114,113.022,1.9525,2.5798,1.28,24.4164,2.9597,3.6962,1.1659,26096.135,16001.36,12110.48,1788890.0543,1096893.228,尚太科技,河北,电气设备,20221228
002286.SZ,20241231,7.38,0.008,0.107,-0.197,15.895,22.028,3.628,28.826,39.695,47.953,8.442,7.893,7.343,-112.017,1.6926,2.3941,1.25,25.0235,1.3497,1.1407,1.5612,36976.738,36959.103,26129.4736,272888.3264,272758.1801,保龄宝,山东,食品,20090828
600895.SH,20241231,26.8,-0.456,-0.386,-0.14,30.451,32.538,26.278,35.434,40.531,46.963,29.677,28.023,26.37,-75.237,1.9086,3.8758,1.22,59.704,3.3235,21.1555,0.903,154868.955,154868.955,76265.295,4150487.994,4150487.994,张江高科,上海,园区开发,19960422
600162.SH,20241231,1.92,-0.014,0.024,-0.077,9.852,13.612,2.333,29.238,39.909,47.982,2.384,2.118,1.852,-86.084,0.969,3.0159,0.86,106.2792,1.0623,1.5534,8.3333,326843.8122,326843.8122,105011.2242,627540.1194,627540.1194,香江控股,深圳,全国地产,19980609
002084.SZ,20241231,2.88,-0.092,-0.024,-0.136,15.417,18.329,9.593,29.712,35.715,43.226,3.823,3.281,2.739,-80.587,1.3428,2.2921,0.61,,1.1935,0.6412,1.0352,64605.604,64197.2375,37609.8218,186064.1395,184888.044,海鸥住工,广东,家居用品,20061124
601019.SH,20241231,11.35,0.062,0.091,-0.057,35.887,31.403,44.857,51.471,51.895,51.09,12.114,11.404,10.694,41.984,0.9263,4.5232,1.79,11.3248,1.62,1.8772,4.9339,208690.0,208690.0,42738.5758,2368631.5,2368631.5,山东出版,山东,出版业,20171122
000060.SZ,20241231,4.69,-0.037,-0.015,-0.044,18.419,21.242,12.774,22.035,32.945,43.549,5.104,4.89,4.677,-118.687,1.0691,1.6632,1.44,22.7279,1.3109,0.2998,1.194,373759.1106,373730.4231,240224.3533,1752930.2287,1752795.6843,中金岭南,深圳,铅锌,19970123
600189.SH,20241231,7.21,-0.174,-0.099,-0.151,9.905,14.784,0.147,28.945,36.23,42.667,8.735,7.893,7.052,-95.947,1.2597,2.2096,0.73,,4.246,4.7965,,71519.7812,71519.7812,40773.6949,515657.6225,515657.6225,泉阳泉,吉林,软饮料,19981007
002185.SZ,20241231,11.61,0.051,0.059,-0.017,50.757,61.862,28.549,31.732,41.083,48.829,12.471,12.023,11.575,-73.164,3.6739,4.7539,1.12,74.3349,2.2612,2.7036,0.1895,320448.4648,320373.9793,247589.5385,3720406.6763,3719541.8997,华天科技,甘肃,半导体,20071120
601059.SH,20241231,14.98,0.041,0.031,0.019,45.672,49.058,38.9,33.687,42.015,47.132,16.312,15.534,14.756,-48.094,6.064,6.064,0.95,38.3739,2.6634,15.6967,0.5541,324300.0,69160.0,69160.0,4858014.0,1036016.8,信达证券,北京,证券,20230201
000686.SZ,20241231,7.94,-0.037,0.008,-0.091,31.886,32.79,30.079,26.636,36.956,46.68,8.679,8.322,7.965,-147.928,1.0695,1.8636,1.57,32.8297,0.9927,3.0152,1.2594,234045.2915,234045.2915,134321.0589,1858319.6145,1858319.6145,东北证券,吉林,证券,19970227
000040.SZ,20241231,0.95,-0.112,-0.066,-0.092,1.403,4.792,-5.375,8.865,19.497,31.689,1.68,1.322,0.963,-145.631,0.6568,0.7714,0.32,,0.1288,1.8534,,148687.387,105459.799,89785.1276,141253.0177,100186.8091,*ST旭蓝,深圳,新型电力,19940808
001319.SZ,20241231,25.15,0.125,0.428,-0.606,31.2,27.118,39.365,41.11,46.292,50.696,30.236,26.778,23.321,-59.7,9.988,10.8654,1.03,33.2029,2.8261,3.8142,1.5109,14140.0,6096.7,5604.41,355621.0,153332.005,铭科精技,广东,汽车配件,20220512
600340.SH,20241231,2.69,-0.046,0.052,-0.196,10.056,14.668,0.832,21.835,36.072,47.219,4.019,3.29,2.561,-121.216,4.0225,6.6185,0.76,,1.8026,0.3287,,391372.0342,389335.5062,236626.0019,1052790.772,1047312.5117,华夏幸福,河北,园区开发,20031230
002235.SZ,20241231,5.24,-0.16,0.039,-0.397,6.892,14.34,-8.003,24.586,35.465,43.74,7.635,6.264,4.894,-88.896,5.8439,7.0591,0.6,,4.0641,8.8329,,57957.2284,55357.8302,45828.5245,303695.8768,290075.0302,安妮股份,福建,造纸,20080516
002374.SZ,20241231,2.74,-0.092,0.003,-0.189,6.072,10.52,-2.826,17.877,31.066,43.41,3.897,3.261,2.624,-90.604,2.0759,2.5557,0.9,,2.681,4.3055,,108520.9283,108520.9283,88148.8104,297347.3435,297347.3435,中锐股份,山东,广告包装,20100318
002812.SZ,20241231,31.99,-1.081,-0.863,-0.435,9.78,10.822,7.696,18.772,29.246,41.244,37.645,34.542,31.438,-122.68,1.3373,1.9417,1.54,38.0482,1.2234,2.9837,4.8276,97127.9156,81711.1828,56278.4994,3107122.02,2613940.7378,恩捷股份,云南,电气设备,20160914
002077.SZ,20241231,14.67,0.124,0.389,-0.531,23.897,40.816,-9.94,24.658,36.588,45.172,18.574,16.574,14.574,-141.352,8.2723,16.2867,0.65,661.3463,2.5731,22.6611,,58034.8513,58034.8513,29476.9403,851371.2686,851371.2686,大港股份,江苏,半导体,20061116
002460.SZ,20241231,35.01,-0.824,-0.493,-0.66,14.812,15.141,14.155,26.0,35.051,45.09,40.813,37.658,34.502,-133.278,1.8785,2.1049,1.16,,1.606,3.3288,2.2851,201716.7779,120872.1796,107869.7099,7062104.3943,4231735.0078,赣锋锂业,江西,小金属,20100810
002418.SZ,20241231,2.44,-0.053,0.019,-0.144,10.8,18.211,-4.021,26.392,36.118,44.613,3.296,2.838,2.379,-96.118,4.5122,6.235,0.93,,1.8323,1.1639,,113640.0,113640.0,82240.0,277281.6,277281.6,康盛股份,浙江,家用电器,20100601
002832.SZ,20241231,21.41,0.228,0.266,-0.076,44.967,34.972,64.956,63.284,57.73,54.965,22.712,20.695,18.678,19.825,8.428,10.3952,2.85,13.3552,2.4019,3.2668,4.6707,57070.7084,38941.8284,31572.3584,1221883.8668,833744.546,比音勒芬,广东,服饰,20161223
002181.SZ,20241231,5.61,0.319,0.682,-0.726,9.478,24.863,-21.293,26.066,40.697,48.708,9.908,6.954,4.0,-118.531,7.7912,23.89,0.67,,1.568,11.0899,0.9626,116105.8174,113446.2472,36997.909,651353.6356,636433.4468,粤传媒,广东,出版业,20071116
002501.SZ,20241231,1.6,-0.04,0.042,-0.166,6.219,11.785,-4.914,19.934,34.509,44.725,2.558,2.045,1.531,-109.434,4.3523,5.6184,0.74,,5.9632,16.6867,,355000.0,354999.9006,274999.9006,568000.0,567999.841,利源股份,吉林,铝,20101117
002440.SZ,20241231,6.71,-0.012,0.003,-0.029,44.707,35.468,63.184,48.131,48.14,51.207,7.053,6.791,6.53,25.705,0.6992,1.0477,1.15,79.7397,0.805,1.3844,2.2355,112399.9905,94635.9428,63155.5451,754203.9363,635007.1762,闰土股份,浙江,染料涂料,20100706
002438.SZ,20241231,12.2,-0.226,-0.226,-0.001,49.859,43.119,63.34,40.945,41.559,46.311,13.22,12.496,11.772,-16.264,1.4971,2.0741,0.81,20.9803,1.8082,2.7846,1.3115,50753.7461,46888.0667,33842.7349,619195.7024,572034.4137,江苏神通,江苏,机械基件,20100623
002209.SZ,20241231,9.28,-0.155,-0.022,-0.265,33.352,24.694,50.669,38.641,41.841,47.17,11.605,10.07,8.534,-54.164,3.469,4.4779,0.56,45.2657,2.6823,1.3831,0.2586,19902.905,15532.0784,12032.6922,184698.9584,144137.6876,达意隆,广东,轻工机械,20080130
002521.SZ,20241231,10.02,-0.116,-0.042,-0.147,26.991,21.803,37.367,35.556,40.466,46.136,11.347,10.494,9.641,-61.942,1.0536,1.1865,1.06,30.203,1.3993,1.6039,1.763,56006.105,40282.9782,35772.0107,561181.1721,403635.4416,齐峰新材,山东,造纸,20101210
002458.SZ,20241231,9.61,-0.026,0.058,-0.168,19.729,20.967,17.253,33.107,40.836,48.254,10.706,10.01,9.315,-89.449,1.2348,1.4298,0.88,67.4182,2.3893,3.909,2.0812,110641.2915,74886.8285,64675.1303,1063262.8113,719662.4219,益生股份,山东,农业综合,20100810
002872.SZ,20241231,4.54,-0.041,0.004,-0.092,29.025,25.18,36.715,39.234,42.735,48.661,5.099,4.75,4.401,-57.62,0.9136,0.9205,0.76,,0.702,2.5095,,31800.0,21491.8134,21328.9334,144372.0,97572.8328,ST天圣,重庆,医药商业,20170519
002229.SZ,20241231,11.99,-0.792,-0.306,-0.973,4.419,8.271,-3.285,15.186,27.829,40.023,19.128,15.198,11.269,-107.039,6.4019,7.1838,0.68,,4.0024,10.8263,,49619.1488,49316.4301,43948.9216,594933.5941,591303.9969,鸿博股份,福建,广告包装,20080508
002541.SZ,20241231,17.93,0.31,0.506,-0.392,29.716,27.125,34.898,45.956,51.201,55.067,19.717,18.462,17.206,-65.504,1.2481,1.724,1.19,13.0848,1.3443,0.5509,2.889,69001.1525,49617.2504,35921.5203,1237190.6643,889637.2997,鸿路钢构,安徽,钢加工,20110118
002478.SZ,20241231,5.29,0.026,0.031,-0.01,60.535,62.261,57.085,40.374,46.374,50.126,5.541,5.374,5.207,-34.841,2.0937,2.5632,0.74,8.3243,0.8794,0.8263,5.2931,90134.6228,71958.9938,58776.4896,476812.1546,380663.0772,常宝股份,江苏,钢加工,20100921
002899.SZ,20241231,22.42,0.539,0.656,-0.234,44.306,40.548,51.822,53.204,53.618,55.394,24.847,21.918,18.988,-5.023,7.4537,10.2827,0.65,32.2259,1.9701,2.9246,0.314,14779.6976,14779.6976,10713.4976,331360.8202,331360.8202,英派斯,山东,文教休闲,20170915
002852.SZ,20241231,8.26,-0.078,0.055,-0.265,13.68,15.597,9.847,31.163,39.705,47.121,10.061,9.025,7.989,-86.603,2.1782,3.0653,0.88,1461.7159,1.418,0.4775,1.9007,34396.8305,28581.8746,20310.2587,284117.8199,236086.2842,道道全,湖南,食品,20170310
002057.SZ,20241231,7.22,-0.138,-0.071,-0.133,17.336,20.085,11.84,24.574,32.128,42.46,8.437,7.8,7.163,-127.069,1.0811,1.6193,1.12,29.5004,1.7723,2.0601,3.2013,75848.2776,75013.9606,50081.8345,547624.5643,541600.7955,中钢天源,安徽,矿物制品,20060802
002788.SZ,20241231,8.21,-0.114,-0.042,-0.144,10.905,14.956,2.803,26.002,33.57,42.657,9.253,8.714,8.174,-101.643,1.2588,2.0504,1.08,8.8875,1.0383,0.1557,3.6541,38851.6736,38158.6235,23426.7641,318972.2403,313282.2989,鹭燕医药,福建,医药商业,20160218
002354.SZ,20241231,5.37,0.122,0.473,-0.703,5.96,14.061,-10.241,25.716,39.437,48.23,9.133,6.876,4.618,-101.878,14.8057,14.8057,0.83,,6.3697,5.5362,,165458.582,161837.0982,161837.0982,888512.5853,869065.2173,天娱数科,辽宁,互联网,20100209
603085.SH,20241231,10.85,0.235,0.2,0.069,64.633,60.455,72.988,61.449,58.796,57.604,11.126,10.46,9.795,99.869,4.9344,8.9803,0.78,185.1049,4.7984,2.2704,,39710.0,37022.5434,20342.6121,430853.5,401694.5959,天成自控,浙江,汽车配件,20150630
001339.SZ,20241231,36.59,-0.328,-0.025,-0.606,32.641,31.452,35.02,35.853,41.891,47.698,41.802,38.851,35.9,-82.972,6.5579,6.5579,0.97,109.7786,4.5135,2.505,0.3272,25106.5359,7302.6184,7302.6184,918648.1486,267202.8073,智微智能,深圳,IT设备,20220815
600360.SH,20241231,4.58,-0.063,-0.018,-0.09,21.461,23.883,16.618,30.537,37.49,46.024,5.231,4.897,4.563,-102.637,1.8202,2.3431,1.01,37.5909,1.3118,2.139,0.2533,96029.5304,96029.5304,74596.8648,439815.2492,439815.2492,ST华微,吉林,半导体,20010316
002255.SZ,20241231,5.56,-0.053,-0.01,-0.088,26.631,25.197,29.501,36.112,41.467,47.969,6.228,5.842,5.455,-72.322,2.2733,2.3911,0.92,13.3139,1.1645,1.6493,,83088.1055,63797.2243,60655.1205,461969.8666,354712.5671,海陆重工,江苏,专用机械,20080625
603386.SH,20241231,11.12,-0.165,0.072,-0.474,11.999,24.918,-13.839,12.508,27.57,39.903,14.114,12.896,11.678,-189.029,3.405,8.0037,1.14,,2.4468,1.5631,0.7734,32632.256,32632.256,13882.806,362870.6867,362870.6867,骏亚科技,广东,元器件,20170912
001359.SZ,20241231,25.91,0.544,0.596,-0.104,37.636,55.01,2.888,42.509,51.248,54.24,27.742,25.798,23.854,-29.649,6.3752,6.3752,0.71,23.373,2.6909,4.6813,1.0421,18550.3165,4638.0,4638.0,480638.7005,120170.58,平安电工,湖北,矿物制品,20240328
600487.SH,20241231,17.22,0.002,0.123,-0.241,23.592,36.897,-3.02,31.356,39.907,47.035,18.742,18.04,17.338,-211.234,1.7216,2.3868,0.81,15.9417,1.501,0.7734,0.8555,246673.4657,244518.1125,176365.6767,4247717.0794,4210601.8973,亨通光电,江苏,通信设备,20030822
002275.SZ,20241231,15.09,0.168,0.119,0.099,50.654,56.853,38.256,47.711,51.45,53.068,15.61,14.949,14.288,66.867,1.5631,5.8206,1.0,21.7165,3.0923,4.1929,3.6448,58756.86,55904.1316,15013.3059,886641.0174,843593.3458,桂林三金,广西,中成药,20090710
603421.SH,20241231,7.13,0.506,0.551,-0.089,39.654,61.094,-3.225,35.443,45.196,50.298,9.974,7.624,5.273,-46.857,8.1732,18.7149,1.14,94.9624,1.3877,1.2536,0.8555,65219.0511,65219.0511,28482.5174,465011.8343,465011.8343,鼎信通讯,山东,通信设备,20161011
001379.SZ,20241231,22.85,-0.417,-0.416,-0.001,44.084,47.82,36.612,33.154,39.741,45.137,25.479,23.927,22.375,-71.402,5.5877,5.5877,0.55,66.7268,3.1707,2.6707,0.7877,20000.0,5000.0,5000.0,457000.0,114250.0,腾达科技,山东,机械基件,20240119
002387.SZ,20241231,10.28,-0.173,-0.255,0.164,58.825,42.844,90.786,55.815,51.31,51.359,11.134,10.054,8.973,98.719,5.3195,8.8781,1.7,,2.3255,1.8761,,139680.9613,139480.7161,83572.6526,1435920.2822,1433861.7615,维信诺,江苏,元器件,20100413
002314.SZ,20241231,2.38,-0.067,-0.019,-0.096,7.529,10.42,1.747,22.907,34.176,43.227,3.083,2.683,2.283,-92.264,1.6821,2.6344,0.8,,0.6504,0.9463,,270778.2513,133829.6539,85451.265,644452.2381,318514.5763,南山控股,深圳,区域地产,20091203
603500.SH,20241231,7.7,0.28,0.182,0.197,65.874,62.345,72.931,53.057,57.432,58.092,8.283,7.306,6.33,72.052,6.5485,13.5418,0.56,51.2092,2.7038,3.831,1.2059,34374.7286,34079.6316,16479.9778,264685.4102,262413.1633,祥和实业,浙江,运输设备,20170904
002017.SZ,20241231,10.37,0.039,0.13,-0.183,30.832,41.659,9.178,30.351,40.48,47.084,11.813,11.17,10.527,-177.674,3.9104,7.0127,1.13,32.2064,3.5825,4.2933,1.4465,58043.1909,58008.5882,32346.4733,601907.8896,601549.0596,东信和平,广东,通信设备,20040713
002400.SZ,20241231,7.99,0.042,0.392,-0.701,7.574,14.597,-6.471,22.712,38.82,48.024,11.869,9.549,7.23,-98.721,11.3861,14.0688,1.05,88.8805,2.8359,0.6946,0.3379,174333.7128,172616.4618,139701.2883,1392926.3653,1379205.5298,省广集团,广东,广告包装,20100506
002334.SZ,20241231,7.52,0.088,0.084,0.007,52.562,46.844,63.999,47.294,49.715,52.37,8.282,7.641,7.0,41.628,7.5843,7.7704,1.23,27.2988,2.2048,1.3761,0.7953,81081.29,72017.4146,70293.1703,609731.3008,541570.9578,英威腾,深圳,电气设备,20100113
002763.SZ,20241231,6.64,-0.093,-0.033,-0.12,22.631,21.006,25.879,35.396,39.278,45.055,7.56,6.995,6.43,-66.167,1.0853,2.1071,1.0,29.0849,1.3774,0.9242,6.0241,40992.4,30355.795,15635.7,272189.536,201562.4788,汇洁股份,深圳,服饰,20150610
002037.SZ,20241231,7.66,-0.234,-0.076,-0.317,11.297,24.621,-15.35,27.152,34.843,42.462,9.838,8.782,7.725,-138.965,2.2569,4.0661,0.4,,1.9324,0.6169,,48388.3566,48388.3566,26857.6012,370654.8116,370654.8116,保利联合,贵州,化工原料,20040908
002420.SZ,20241231,5.28,-0.201,-0.128,-0.148,19.958,19.813,20.246,25.425,31.149,39.801,6.717,5.889,5.061,-83.245,1.7851,2.4251,0.87,,4.3908,0.9208,,40884.0,39478.7744,29058.8844,215867.52,208447.9288,毅昌科技,广东,家用电器,20100601
000825.SZ,20241231,3.48,-0.052,-0.022,-0.061,9.548,13.491,1.66,22.172,32.022,41.478,4.005,3.734,3.463,-107.714,0.7086,1.9314,1.32,,0.6012,0.1976,,570691.3596,569624.7796,208979.3462,1986005.9314,1982294.233,太钢不锈,山西,特种钢,19981021
832175.BJ,20241231,10.27,-1.077,-0.669,-0.815,8.628,7.309,11.265,25.742,33.707,43.469,16.565,12.799,9.033,-99.771,10.9169,10.9205,1.49,,1.5145,3.5321,,11900.0,6049.3299,6047.3299,122213.0,62126.6181,东方碳素,河南,化工原料,20230630
600023.SH,20241231,5.66,0.001,0.01,-0.016,28.443,38.578,8.173,33.851,43.512,45.448,5.96,5.752,5.544,-107.512,0.3796,1.4156,0.97,10.4572,1.0534,0.8181,4.417,1340873.2749,1340873.2749,359556.5748,7589342.7359,7589342.7359,浙能电力,浙江,火力发电,20131219
600586.SH,20241231,5.62,-0.075,-0.038,-0.076,9.801,12.48,4.443,24.972,35.729,44.311,6.24,5.905,5.569,-103.976,0.7549,1.1106,1.01,23.888,1.3095,1.1111,1.7651,142877.0,142877.0,97113.4722,802968.74,802968.74,金晶科技,山东,玻璃,20020815
